id,race,sex,age,juv_fel_count,juv_misd_count,priors_count,charge_id,charge_degree (misd/fel),compas_decile_score,two_year_recid,compas_guess,compas_correct
9386,2,0,32,0,0,4,170,1,4,1,0,0
9387,1,0,29,0,0,1,28,1,2,0,0,1
9388,1,0,46,0,0,0,317,1,1,0,0,1
9392,1,0,53,0,0,1,45,0,5,0,1,0
9393,1,1,27,0,0,1,28,1,5,1,1,1
9394,1,0,29,0,0,4,306,1,8,0,1,0
9397,6,0,26,0,0,0,65,1,1,1,0,0
9398,2,0,23,0,0,3,45,0,2,1,0,0
9399,3,0,43,0,0,3,45,0,3,1,0,0
9401,1,0,24,0,0,1,45,0,2,0,0,1
9402,2,0,33,0,0,18,186,1,10,1,1,1
9404,2,0,32,0,0,1,31,0,6,1,1,1
9405,2,1,38,0,0,7,190,1,10,1,1,1
9407,2,0,40,0,0,20,129,1,7,0,1,0
9408,6,1,55,0,0,5,64,1,1,1,0,0
9412,2,1,36,0,0,1,45,0,1,0,0,1
9413,2,0,34,0,0,16,303,1,9,1,1,1
9414,1,0,41,0,0,1,219,0,2,1,0,0
9415,1,0,57,0,0,7,28,1,1,0,0,1
9416,2,0,26,0,0,1,28,1,5,0,1,0
9417,1,0,39,0,0,2,28,1,6,1,1,1
9419,2,0,45,0,0,0,306,1,3,1,0,0
9420,2,0,26,0,0,2,129,1,3,0,0,1
9425,1,1,48,0,0,0,190,1,1,0,0,1
9428,1,0,52,0,0,7,45,0,2,0,0,1
9429,3,0,22,0,0,2,28,1,3,1,0,0
9433,2,1,43,0,0,0,45,0,1,0,0,1
9434,2,0,35,0,0,2,64,1,1,0,0,1
9435,1,0,24,0,0,3,306,1,5,0,1,0
9436,2,0,27,0,0,11,129,1,7,1,1,1
9437,3,0,23,0,1,2,190,1,9,0,1,0
9438,2,0,56,0,0,28,15,1,7,0,1,0
9439,2,0,28,0,0,2,252,1,6,1,1,1
9440,2,0,21,0,0,0,190,1,5,0,1,0
9441,2,0,33,0,0,5,45,0,9,1,1,1
9442,2,0,25,0,0,1,246,1,8,1,1,1
9443,2,0,36,0,2,17,28,1,8,1,1,1
9444,1,1,25,0,0,0,297,1,5,0,1,0
9446,6,0,31,0,0,3,172,1,6,0,1,0
9448,1,0,46,0,0,0,125,0,5,0,1,0
9450,2,1,24,0,0,0,28,1,7,0,1,0
9451,2,0,28,0,0,4,47,1,7,1,1,1
9452,2,0,28,0,0,12,93,0,7,1,1,1
9458,2,0,23,0,0,0,122,0,3,1,0,0
9459,6,0,24,0,0,0,283,0,3,0,0,1
9460,3,0,40,0,0,0,128,0,3,0,0,1
9461,3,0,36,0,0,1,45,0,2,0,0,1
9462,1,0,50,0,0,1,328,0,6,1,1,1
9463,3,0,33,0,0,1,206,0,1,0,0,1
9464,1,0,24,0,0,0,45,0,2,0,0,1
9465,2,1,55,0,0,2,10,1,1,0,0,1
9467,2,0,22,0,0,0,280,1,7,1,1,1
9473,2,0,38,0,0,14,190,1,7,0,1,0
9475,2,0,31,0,0,1,129,1,1,0,0,1
9476,2,1,30,0,0,3,172,1,2,0,0,1
9479,1,0,52,0,0,1,28,1,1,0,0,1
9483,2,0,37,0,0,16,28,1,8,1,1,1
9484,1,1,41,0,0,1,45,0,2,0,0,1
9486,2,0,20,0,0,0,111,1,5,1,1,1
9488,1,0,21,0,0,0,45,0,4,1,0,0
9491,1,0,22,0,0,1,45,0,5,0,1,0
9492,2,0,38,0,0,7,45,0,6,0,1,0
9493,2,0,31,0,0,0,181,1,5,0,1,0
9494,1,0,28,0,0,0,317,1,7,0,1,0
9495,3,0,21,0,1,2,61,1,7,1,1,1
9497,2,0,39,0,0,1,411,1,8,0,1,0
9499,2,0,34,0,0,22,129,1,7,1,1,1
9500,1,0,32,0,1,2,28,1,2,0,0,1
9501,3,0,45,0,0,0,45,0,1,0,0,1
9504,2,0,36,0,0,7,28,0,5,0,1,0
9506,2,0,24,0,0,0,45,0,9,1,1,1
9509,2,0,27,0,0,9,253,1,7,1,1,1
9511,3,0,30,0,0,0,28,1,1,0,0,1
9512,2,0,61,0,0,8,28,0,6,0,1,0
9513,2,0,43,0,0,2,28,1,1,0,0,1
9515,2,0,26,0,0,1,112,1,4,0,0,1
9516,2,0,32,0,3,7,28,1,2,0,0,1
9517,1,1,57,0,0,2,306,1,1,0,0,1
9518,1,1,40,0,0,0,133,0,1,0,0,1
9519,1,0,33,0,0,6,190,1,6,1,1,1
9523,2,0,30,0,0,2,306,1,5,1,1,1
9524,1,0,29,0,0,1,206,0,10,0,1,0
9526,1,1,21,0,0,1,28,1,8,0,1,0
9527,2,0,36,0,0,2,133,0,2,0,0,1
9528,2,0,59,0,0,17,148,1,4,0,0,1
9529,2,0,35,0,0,6,28,1,8,1,1,1
9530,3,0,49,0,0,0,424,0,2,0,0,1
9531,3,0,26,0,0,5,28,1,9,1,1,1
9532,2,0,21,0,1,2,16,1,5,1,1,1
9534,2,0,49,0,0,29,172,1,6,1,1,1
9535,3,0,23,0,0,1,28,1,10,0,1,0
9536,2,1,37,0,0,23,45,0,8,1,1,1
9537,3,0,33,0,0,0,45,0,2,0,0,1
9538,2,0,20,1,0,1,28,1,3,1,0,0
9539,1,0,28,0,0,1,28,1,10,0,1,0
9540,2,0,29,0,0,3,246,1,2,1,0,0
9541,2,0,25,0,0,1,248,1,5,1,1,1
9542,2,0,20,0,0,2,28,1,8,1,1,1
9544,1,0,30,0,0,3,45,0,9,1,1,1
9545,2,0,55,0,0,5,306,1,4,0,0,1
9547,1,0,26,0,0,0,134,0,4,0,0,1
9548,1,1,52,0,0,6,28,1,1,0,0,1
9550,2,0,52,0,0,16,28,1,8,1,1,1
9552,3,0,27,0,0,1,190,1,7,1,1,1
9553,1,0,60,0,0,2,134,0,2,0,0,1
9554,1,0,44,0,0,0,423,0,2,0,0,1
9556,3,0,30,0,0,1,15,1,2,0,0,1
9557,2,1,25,0,0,2,45,0,4,0,0,1
9560,1,1,20,0,0,4,28,1,8,1,1,1
9561,1,0,28,0,0,3,319,1,7,1,1,1
9562,2,0,39,0,0,3,45,0,4,0,0,1
9563,1,0,22,0,0,1,367,1,6,0,1,0
9566,1,0,24,0,0,1,303,1,8,1,1,1
9567,2,1,28,0,0,0,30,1,3,0,0,1
9568,2,0,35,0,0,10,28,1,6,1,1,1
9569,1,0,30,0,0,0,45,0,1,0,0,1
9570,2,0,22,0,0,0,58,1,3,1,0,0
9574,2,0,39,0,0,9,280,1,5,0,1,0
9576,6,1,46,0,0,1,28,1,1,0,0,1
9577,6,0,47,0,0,3,94,0,2,0,0,1
9578,2,0,26,0,0,5,18,0,7,0,1,0
9579,2,0,33,0,0,3,28,1,4,0,0,1
9581,2,1,23,0,0,0,58,1,3,0,0,1
9584,2,1,52,0,0,0,172,1,7,1,1,1
9586,2,1,22,0,0,0,45,0,5,1,1,1
9588,1,0,54,0,0,0,85,1,2,0,0,1
9589,2,0,50,0,0,2,123,0,6,0,1,0
9591,2,0,20,0,0,2,190,1,5,1,1,1
9592,1,0,25,0,0,1,280,1,3,0,0,1
9593,1,1,46,0,0,0,97,1,1,0,0,1
9596,2,0,26,0,0,1,28,1,10,1,1,1
9597,1,0,22,0,0,0,45,0,4,0,0,1
9600,1,0,38,1,0,10,64,1,4,1,0,0
9601,3,1,36,0,0,9,172,1,1,1,0,0
9603,2,1,34,0,0,5,129,1,2,1,0,0
9604,2,0,18,5,0,4,28,1,5,1,1,1
9606,1,1,26,0,0,3,297,1,6,1,1,1
9608,1,1,23,0,0,0,317,1,6,0,1,0
9609,3,1,32,0,0,8,326,0,5,1,1,1
9612,1,0,44,0,0,1,128,0,1,1,0,0
9613,1,0,53,0,0,9,190,1,4,1,0,0
9616,2,0,27,0,0,6,190,1,5,0,1,0
9617,2,0,27,0,0,4,268,1,4,1,0,0
9618,1,0,25,0,0,2,306,1,6,0,1,0
9619,1,0,48,0,0,18,175,1,6,1,1,1
9620,1,0,19,0,1,1,306,1,10,1,1,1
9621,1,0,53,0,0,0,15,1,2,0,0,1
9624,2,0,39,0,0,0,337,0,3,0,0,1
9625,6,0,37,0,0,2,28,1,4,1,0,0
9626,2,0,27,1,0,6,306,1,8,1,1,1
9627,1,1,29,0,0,1,313,1,4,1,0,0
9628,2,1,21,0,0,2,190,1,10,1,1,1
9629,2,1,24,0,0,7,190,1,9,0,1,0
9630,1,0,33,0,0,0,45,0,1,0,0,1
9631,1,1,24,0,0,1,133,0,4,0,0,1
9632,1,0,46,0,0,1,319,1,1,0,0,1
9633,3,0,32,0,0,7,129,1,7,0,1,0
9634,3,0,24,0,0,2,212,1,3,0,0,1
9635,1,1,38,0,0,0,54,1,1,0,0,1
9636,2,0,30,0,2,13,186,1,10,1,1,1
9640,2,0,26,0,2,27,45,0,9,1,1,1
9641,1,0,57,0,0,2,213,1,1,0,0,1
9643,1,0,43,0,0,0,28,1,1,0,0,1
9644,2,0,22,0,0,0,283,0,6,0,1,0
9645,1,0,26,0,0,1,28,0,4,0,0,1
9646,2,1,28,0,0,9,28,0,9,1,1,1
9648,1,0,51,0,0,3,174,1,4,0,0,1
9651,3,0,41,0,0,3,172,1,1,0,0,1
9653,1,0,24,0,0,1,105,1,7,0,1,0
9654,2,0,48,0,0,3,74,1,2,1,0,0
9655,1,0,26,0,0,0,127,0,3,1,0,0
9656,2,0,31,0,0,6,172,1,2,1,0,0
9658,2,0,27,1,2,6,28,0,10,0,1,0
9659,2,0,25,0,0,0,31,0,4,0,0,1
9662,1,0,56,0,0,3,45,0,3,0,0,1
9663,2,1,29,0,0,1,45,0,4,0,0,1
9664,1,1,30,0,0,3,28,1,3,1,0,0
9666,2,0,21,0,0,0,42,1,8,0,1,0
9667,1,0,22,0,0,1,58,1,4,1,0,0
9668,2,1,28,0,0,0,45,0,2,0,0,1
9669,2,0,35,0,0,2,353,1,1,0,0,1
9670,1,0,23,0,0,0,180,1,2,0,0,1
9672,2,0,48,0,0,4,28,1,8,0,1,0
9674,1,0,22,0,1,4,45,0,8,1,1,1
9676,2,0,37,0,0,2,28,1,9,0,1,0
9677,2,0,33,0,0,0,15,1,1,0,0,1
9681,2,0,23,0,0,5,159,1,7,1,1,1
9685,2,0,22,0,0,0,45,0,7,1,1,1
9686,2,0,24,0,0,0,280,1,4,0,0,1
9687,2,0,44,0,0,2,28,0,7,0,1,0
9689,2,0,26,0,0,4,149,0,4,0,0,1
9690,2,1,26,0,0,0,144,0,2,0,0,1
9691,2,0,29,0,0,2,28,1,6,0,1,0
9693,3,0,26,0,0,0,303,1,2,0,0,1
9695,1,0,30,0,0,1,128,0,1,0,0,1
9698,2,0,23,0,0,1,65,1,6,1,1,1
9699,6,0,42,0,0,1,27,1,2,0,0,1
9703,2,1,28,0,0,0,60,1,3,1,0,0
9704,2,0,20,0,0,0,190,1,3,0,0,1
9706,1,1,24,0,2,7,21,0,7,0,1,0
9707,6,1,36,0,1,6,306,1,7,1,1,1
9708,2,0,37,0,0,6,172,1,2,1,0,0
9709,2,1,21,0,0,1,190,1,9,0,1,0
9710,2,0,27,0,0,8,170,1,5,1,1,1
9712,2,0,26,0,0,2,179,1,4,1,0,0
9713,1,0,42,0,0,0,45,0,1,0,0,1
9714,2,0,23,0,0,8,190,1,10,1,1,1
9715,1,0,43,0,0,1,28,1,1,0,0,1
9717,1,1,55,0,0,0,45,0,1,0,0,1
9720,1,0,38,0,0,0,297,1,3,1,0,0
9722,1,0,24,0,0,1,28,1,6,1,1,1
9723,2,0,23,0,0,0,45,0,4,0,0,1
9724,2,1,64,0,0,0,364,1,1,0,0,1
9725,6,0,48,0,0,0,45,0,1,0,0,1
9727,2,0,32,0,1,11,129,1,5,1,1,1
9729,2,1,39,0,0,0,186,1,5,1,1,1
9730,1,0,30,0,0,0,134,0,2,0,0,1
9731,2,1,22,0,0,1,45,0,4,0,0,1
9732,2,0,20,0,0,2,28,1,6,1,1,1
9733,2,0,21,0,0,0,190,1,4,1,0,0
9734,1,0,24,0,0,0,258,1,4,0,0,1
9735,3,0,49,0,0,2,242,0,1,0,0,1
9737,1,0,50,0,0,2,317,1,1,0,0,1
9738,2,0,30,0,0,3,45,0,7,0,1,0
9739,2,0,51,0,0,12,306,1,8,1,1,1
9740,2,0,21,0,2,2,100,0,9,1,1,1
9741,2,0,21,1,0,1,28,1,10,1,1,1
9743,2,0,31,0,0,1,273,1,10,0,1,0
9745,2,0,23,0,0,2,392,0,7,1,1,1
9746,3,0,23,0,0,0,283,0,7,0,1,0
9747,2,0,32,0,0,4,65,1,4,1,0,0
9748,2,0,28,0,0,11,229,1,6,1,1,1
9749,1,0,50,1,0,16,28,1,10,1,1,1
9750,2,0,24,0,0,0,65,1,2,0,0,1
9752,2,1,19,0,0,1,28,1,4,1,0,0
9753,6,0,31,0,0,1,45,0,1,0,0,1
9754,2,0,29,0,0,3,28,1,4,1,0,0
9755,2,0,41,0,0,6,190,1,6,1,1,1
9756,2,0,28,0,0,4,45,0,3,1,0,0
9758,1,0,29,0,0,6,418,1,4,1,0,0
9759,1,0,49,0,0,0,235,1,5,0,1,0
9767,1,0,42,0,0,0,45,0,1,0,0,1
9771,2,0,38,0,0,4,45,0,2,0,0,1
9773,2,0,22,0,0,3,61,1,6,1,1,1
9774,1,0,46,0,0,0,45,0,2,1,0,0
9776,1,0,63,0,0,1,28,1,1,0,0,1
9777,2,0,38,0,0,0,97,1,3,1,0,0
9778,2,0,36,0,0,0,303,1,6,0,1,0
9780,2,1,27,0,1,10,127,0,7,1,1,1
9781,1,0,22,0,0,6,90,1,9,1,1,1
9782,2,0,29,0,0,11,239,0,10,0,1,0
9783,2,0,23,0,0,6,190,1,4,1,0,0
9784,2,0,39,0,0,2,128,0,2,0,0,1
9785,1,0,47,0,0,0,45,0,2,0,0,1
9786,2,0,26,0,0,7,190,1,10,1,1,1
9787,2,1,21,0,0,0,60,1,5,1,1,1
9788,2,0,55,0,0,12,28,1,8,0,1,0
9789,2,0,63,0,0,2,423,0,1,0,0,1
9790,2,0,27,0,0,2,306,1,2,1,0,0
9791,1,0,55,0,0,27,45,0,5,0,1,0
9793,1,0,57,0,0,21,28,0,1,1,0,0
9795,3,0,24,0,0,1,418,1,2,0,0,1
9796,6,0,54,0,0,2,45,0,2,1,0,0
9797,2,0,30,0,0,2,306,1,4,1,0,0
9798,2,0,26,0,1,3,242,0,6,0,1,0
9799,1,0,26,0,0,0,195,1,5,1,1,1
9800,1,0,37,0,0,1,45,0,2,0,0,1
9801,2,0,25,0,0,4,239,0,5,0,1,0
9802,2,0,34,0,0,0,190,1,1,0,0,1
9804,3,1,48,0,0,4,28,1,1,1,0,0
9805,2,0,25,1,1,2,317,1,7,1,1,1
9806,6,0,57,0,0,0,5,1,1,0,0,1
9808,1,0,46,0,0,2,248,1,5,0,1,0
9809,3,0,21,0,0,0,58,1,3,1,0,0
9810,2,0,32,0,0,8,418,1,9,0,1,0
9811,2,1,25,0,0,5,6,1,9,1,1,1
9814,2,0,35,0,0,4,306,1,8,1,1,1
9815,2,1,33,0,0,2,186,1,3,1,0,0
9817,2,0,26,0,0,2,190,1,5,1,1,1
9818,1,0,49,0,0,10,190,1,5,1,1,1
9820,2,0,29,0,0,2,242,0,4,0,0,1
9822,1,0,28,0,0,6,28,0,4,1,0,0
9823,2,0,53,0,0,20,28,1,5,0,1,0
9824,3,0,57,0,0,1,133,0,1,0,0,1
9826,2,0,29,0,1,3,28,1,10,1,1,1
9827,1,0,27,0,0,0,59,1,2,0,0,1
9830,1,0,48,0,0,0,306,1,2,0,0,1
9831,3,0,29,0,0,0,122,0,2,1,0,0
9832,1,0,25,0,0,1,45,0,4,1,0,0
9833,1,0,67,0,0,0,97,1,1,0,0,1
9834,2,0,29,0,0,2,7,0,5,0,1,0
9835,2,1,53,0,0,3,190,1,2,0,0,1
9837,1,0,23,0,0,1,280,1,5,0,1,0
9838,2,0,49,0,0,0,306,1,1,0,0,1
9840,1,1,44,0,0,0,128,0,1,0,0,1
9842,3,1,55,0,0,0,21,1,1,0,0,1
9843,2,0,26,1,0,10,336,1,8,1,1,1
9844,1,0,51,0,0,2,190,1,1,1,0,0
9845,2,0,46,0,0,0,45,0,1,0,0,1
9846,1,0,30,0,0,1,306,1,3,1,0,0
9847,2,1,48,0,0,0,379,1,6,1,1,1
9851,2,0,77,0,0,1,127,0,1,1,0,0
9852,2,0,21,0,2,2,190,1,10,1,1,1
9853,1,0,46,0,0,11,28,1,6,1,1,1
9854,2,0,54,0,0,4,355,1,3,1,0,0
9855,1,0,54,0,0,3,222,1,2,0,0,1
9856,2,0,26,0,0,15,28,1,9,0,1,0
9857,2,0,23,0,1,8,64,1,9,1,1,1
9858,3,0,27,0,0,1,28,1,2,0,0,1
9861,1,0,39,0,0,2,28,1,2,0,0,1
9862,3,0,35,0,0,13,129,1,7,0,1,0
9864,2,0,29,0,0,1,45,0,1,1,0,0
9865,2,0,30,1,0,9,426,0,4,1,0,0
9867,2,0,41,0,0,6,252,1,3,0,0,1
9868,2,0,32,0,0,1,45,0,10,0,1,0
9869,2,0,48,0,0,12,28,0,6,0,1,0
9871,1,0,39,0,0,2,28,1,6,0,1,0
9872,2,0,52,0,0,0,45,0,6,1,1,1
9875,2,0,31,0,1,3,190,1,1,1,0,0
9877,1,0,22,0,0,1,297,1,5,1,1,1
9879,2,0,56,0,0,4,45,0,3,1,0,0
9880,1,1,46,0,0,0,133,0,1,0,0,1
9881,1,1,52,0,0,23,28,1,7,1,1,1
9883,2,0,29,0,0,7,271,1,4,1,0,0
9885,2,1,22,0,0,0,190,1,7,0,1,0
9886,3,0,32,0,0,1,420,1,1,0,0,1
9888,2,0,39,0,0,8,211,1,4,0,0,1
9889,2,0,35,0,0,9,303,1,6,0,1,0
9890,2,0,26,0,0,1,45,0,1,0,0,1
9891,2,0,27,0,0,1,89,1,2,0,0,1
9892,2,0,27,0,0,5,28,1,10,1,1,1
9894,1,1,34,0,0,10,306,1,9,1,1,1
9898,2,0,47,0,0,21,28,1,9,1,1,1
9899,2,0,27,0,0,2,281,0,2,0,0,1
9900,3,0,27,0,0,6,28,1,6,0,1,0
9902,2,1,32,0,0,0,45,0,1,1,0,0
9903,3,0,28,0,0,8,283,0,8,1,1,1
9904,2,0,25,0,0,5,28,1,9,1,1,1
9905,1,0,22,0,0,2,45,0,5,1,1,1
9906,1,0,43,0,0,4,374,0,2,0,0,1
9907,2,0,52,0,0,7,306,1,9,1,1,1
9908,2,0,21,0,0,2,379,1,10,1,1,1
9909,2,0,28,0,1,11,58,1,9,1,1,1
9910,2,0,21,0,0,1,71,1,9,1,1,1
9912,3,0,26,0,0,0,190,1,6,0,1,0
9914,1,0,23,0,1,4,45,0,4,1,0,0
9915,3,0,39,0,0,3,45,0,1,0,0,1
9917,2,0,31,0,0,1,45,0,1,0,0,1
9918,1,0,34,0,0,1,45,0,5,0,1,0
9919,2,0,32,0,0,0,303,0,4,0,0,1
9920,1,1,50,0,0,0,128,0,3,1,0,0
9921,2,0,27,0,0,1,65,0,5,0,1,0
9922,2,1,26,0,1,4,28,1,3,0,0,1
9923,2,0,27,1,0,4,15,1,5,1,1,1
9924,1,0,29,0,0,0,15,1,3,1,0,0
9926,1,0,30,0,0,11,333,0,10,1,1,1
9931,2,0,58,0,0,0,133,0,1,0,0,1
9933,2,0,27,2,0,14,159,1,10,1,1,1
9934,2,0,28,0,0,5,129,1,5,1,1,1
9935,2,0,24,0,5,15,112,1,10,1,1,1
9937,2,0,45,0,0,1,28,1,1,1,0,0
9939,1,0,50,0,0,0,130,0,1,0,0,1
9940,2,1,30,0,0,15,306,1,9,1,1,1
9941,3,0,25,0,0,1,28,1,3,1,0,0
9942,3,0,46,0,0,0,190,1,1,0,0,1
9944,1,0,43,0,0,0,190,1,1,1,0,0
9945,1,0,24,0,0,0,28,1,2,1,0,0
9948,2,0,34,0,0,10,15,1,7,0,1,0
9949,3,0,56,0,0,2,28,1,1,0,0,1
9951,1,0,26,0,0,2,292,1,2,0,0,1
9952,1,0,31,0,0,0,317,1,1,0,0,1
9953,2,0,23,0,0,1,190,1,3,1,0,0
9955,2,0,39,0,0,0,204,1,1,0,0,1
9956,2,0,50,0,0,4,129,1,1,1,0,0
9959,2,1,22,0,0,0,45,0,6,0,1,0
9960,2,1,25,0,0,0,45,0,2,0,0,1
9963,2,1,21,0,1,2,90,1,9,0,1,0
9965,1,0,20,0,0,1,303,1,4,0,0,1
9966,2,0,54,0,0,12,45,0,5,1,1,1
9968,2,1,27,0,0,2,175,1,6,1,1,1
9969,1,0,45,0,0,5,316,1,5,1,1,1
9970,2,0,34,3,1,13,28,1,7,1,1,1
9971,1,1,55,0,0,0,47,1,1,0,0,1
9972,2,0,24,0,0,0,45,0,2,0,0,1
9973,2,0,20,0,0,0,306,1,10,1,1,1
9977,2,0,37,0,0,5,45,0,5,1,1,1
9979,1,1,34,0,0,1,45,0,1,0,0,1
9980,2,1,41,0,0,2,15,1,6,1,1,1
9981,2,0,21,0,0,1,28,1,6,1,1,1
9983,2,0,22,0,0,3,65,1,3,1,0,0
9984,2,0,24,0,0,0,190,1,8,0,1,0
9985,1,0,42,0,0,8,7,1,4,0,0,1
9987,2,1,23,0,0,0,45,0,4,1,0,0
9988,2,1,40,0,0,1,15,1,1,0,0,1
9989,2,0,19,3,0,2,28,1,9,1,1,1
9991,1,0,20,0,0,0,45,0,4,0,0,1
9996,1,1,44,0,0,0,190,1,1,1,0,0
9997,2,0,20,0,0,0,31,0,4,0,0,1
10004,2,0,27,0,0,5,127,0,5,0,1,0
10006,1,0,20,0,0,0,45,0,10,1,1,1
10007,2,0,20,0,0,0,303,1,6,0,1,0
10008,1,0,28,0,0,1,268,1,4,1,0,0
10009,2,0,29,0,0,9,28,1,7,1,1,1
10010,2,0,21,0,0,0,168,1,9,1,1,1
10011,2,0,45,0,0,4,127,0,3,1,0,0
10012,2,1,24,0,0,2,190,1,6,1,1,1
10013,2,0,60,0,0,15,169,1,4,1,0,0
10015,2,0,43,1,0,8,28,1,4,1,0,0
10017,6,0,21,0,0,0,306,1,4,1,0,0
10018,2,1,24,0,0,0,336,1,5,0,1,0
10019,2,0,23,0,1,3,305,1,5,1,1,1
10020,1,0,27,0,0,0,190,1,4,0,0,1
10021,1,0,24,0,0,0,246,1,4,0,0,1
10022,2,0,31,0,1,6,45,0,6,1,1,1
10025,2,0,22,0,0,0,100,1,4,1,0,0
10027,2,1,46,0,0,4,28,1,6,0,1,0
10028,2,0,53,0,0,3,28,0,9,0,1,0
10029,1,0,54,0,0,0,49,1,1,0,0,1
10032,1,1,37,0,0,5,190,1,2,1,0,0
10033,2,1,35,0,0,7,28,1,6,1,1,1
10035,2,1,53,0,0,0,100,1,5,0,1,0
10036,2,0,26,0,0,9,242,0,4,1,0,0
10037,2,0,48,0,0,7,374,0,4,1,0,0
10039,2,0,63,0,0,22,396,0,9,1,1,1
10040,2,1,56,0,0,2,128,0,1,1,0,0
10042,2,0,25,0,0,6,248,1,7,1,1,1
10043,1,1,49,0,0,0,336,1,1,0,0,1
10044,1,0,34,0,0,0,374,0,2,1,0,0
10045,2,0,21,0,0,0,45,0,6,1,1,1
10046,1,0,23,0,0,0,400,1,6,1,1,1
10047,1,0,57,0,0,0,28,1,1,0,0,1
10048,1,0,29,0,1,8,28,1,5,1,1,1
10050,6,1,34,0,0,0,169,1,2,0,0,1
10051,1,0,25,0,0,5,319,1,10,1,1,1
10052,2,1,42,0,0,1,172,1,5,0,1,0
10054,2,0,51,0,0,1,306,1,5,0,1,0
10055,2,0,26,0,0,7,351,1,7,0,1,0
10056,6,0,31,0,1,5,45,0,2,0,0,1
10057,2,0,34,0,1,9,28,1,8,0,1,0
10058,2,0,53,0,0,13,28,0,5,0,1,0
10059,2,1,43,0,0,6,190,1,7,0,1,0
10061,2,0,34,0,0,0,71,1,1,0,0,1
10062,1,1,27,0,0,2,190,1,5,1,1,1
10064,2,0,51,0,0,0,239,0,1,0,0,1
10065,1,0,26,0,0,1,239,0,4,0,0,1
10066,2,0,47,0,0,5,306,1,6,0,1,0
10068,1,0,22,0,0,0,190,1,4,0,0,1
10069,1,1,36,0,0,0,306,1,2,0,0,1
10071,3,1,36,0,0,1,45,0,3,0,0,1
10072,1,0,41,0,0,4,311,1,3,1,0,0
10073,2,0,37,0,0,2,75,0,2,0,0,1
10076,2,0,21,0,0,2,190,1,4,0,0,1
10077,2,0,25,0,3,6,426,0,6,0,1,0
10078,3,0,27,0,0,1,312,1,4,1,0,0
10079,3,1,31,0,0,2,126,1,3,1,0,0
10081,2,0,24,0,0,7,328,0,8,1,1,1
10083,1,0,33,0,0,0,45,0,1,0,0,1
10084,1,0,46,0,0,5,28,1,5,0,1,0
10086,1,1,44,0,0,3,268,1,2,1,0,0
10087,1,0,46,0,0,0,15,1,2,1,0,0
10088,2,1,28,0,0,1,186,1,2,0,0,1
10091,2,0,28,1,0,5,28,1,5,1,1,1
10092,2,0,66,0,0,5,306,1,2,1,0,0
10094,1,0,20,0,0,0,283,0,3,0,0,1
10095,2,0,27,0,0,2,129,1,3,0,0,1
10096,6,1,24,0,0,0,190,1,4,0,0,1
10097,2,0,25,0,0,3,21,1,3,1,0,0
10105,1,0,31,0,0,8,45,0,9,0,1,0
10107,2,1,39,0,0,1,28,1,5,0,1,0
10110,2,1,41,0,0,7,303,1,4,1,0,0
10111,2,0,26,0,0,0,89,1,2,0,0,1
10112,2,0,25,0,0,2,239,0,5,1,1,1
10115,2,0,35,0,0,5,71,1,2,0,0,1
10118,3,0,55,0,0,0,45,0,1,0,0,1
10119,2,0,22,0,0,2,187,1,9,1,1,1
10120,6,1,29,0,0,2,45,0,2,1,0,0
10121,2,0,25,0,0,7,58,1,9,1,1,1
10123,1,0,50,0,0,18,243,0,6,1,1,1
10124,1,1,27,0,0,2,127,0,2,0,0,1
10125,3,0,50,0,0,5,172,1,1,1,0,0
10126,1,1,20,0,0,0,45,0,6,1,1,1
10127,1,0,56,0,0,5,28,0,7,0,1,0
10129,2,0,25,0,0,5,246,1,8,1,1,1
10130,2,1,48,0,0,1,284,1,1,0,0,1
10131,2,0,21,0,0,1,65,1,9,0,1,0
10132,1,0,31,0,0,2,45,0,1,1,0,0
10133,1,0,35,0,0,0,142,0,2,0,0,1
10134,3,0,25,0,0,6,45,0,7,1,1,1
10136,2,0,34,0,0,2,71,1,3,1,0,0
10137,2,0,32,0,0,0,21,1,7,0,1,0
10138,3,0,33,0,0,1,374,0,2,0,0,1
10139,2,1,31,0,0,1,169,1,3,1,0,0
10141,2,0,29,0,0,6,28,1,6,1,1,1
10142,2,0,25,0,0,2,28,1,8,0,1,0
10143,2,0,26,0,0,13,412,0,8,0,1,0
10145,3,1,44,0,0,0,45,0,1,0,0,1
10148,2,0,31,0,0,11,45,0,7,1,1,1
10150,2,0,28,0,0,3,242,0,2,1,0,0
10151,3,1,47,0,0,1,58,1,1,0,0,1
10157,2,1,27,0,1,10,28,1,9,1,1,1
10158,2,0,24,0,0,0,112,1,9,1,1,1
10159,1,0,49,0,0,0,172,1,1,0,0,1
10161,1,1,40,0,0,0,306,1,2,0,0,1
10163,2,0,22,0,0,4,127,0,6,0,1,0
10165,2,0,28,0,0,5,28,1,2,1,0,0
10166,1,1,51,0,0,1,312,1,1,0,0,1
10167,2,0,24,0,0,2,313,1,6,1,1,1
10168,1,0,49,0,0,1,45,0,1,0,0,1
10169,1,0,33,0,0,0,283,0,7,1,1,1
10171,2,0,34,0,0,6,112,1,3,1,0,0
10173,2,0,30,0,0,8,45,0,8,1,1,1
10174,1,0,44,0,0,0,58,1,7,1,1,1
10176,2,0,41,0,0,12,297,1,6,1,1,1
10178,1,0,46,0,0,0,222,1,1,0,0,1
10179,2,0,57,0,0,2,28,0,1,0,0,1
