"block_num","id","race","sex","age","juv_fel_count","juv_misd_count","priors_count","charge_id","charge_degree (misd/fel)","compas_decile_score","two_year_recid","vign_short","charge_name","charge_info","outcome"
20,9337,1,0,44,0,0,1,61,1,5,0,"The defendant is a 44-year-old male. He has been charged with burglary. This crime is classified as a felony. He has been convicted of 1 prior crime. He has 0 juvenile felony charges and 0 juvenile misdemeanor charge on his record.","Burglary","unlawfully entering a dwelling or structure or remaining in a dwelling or structure after permission to remain has been withdrawn, with the intent to commit a crime inside",0
20,173,2,0,33,0,0,5,253,1,5,1,"The defendant is a 33-year-old male. He has been charged with possession of a controlled substance. This crime is classified as a felony. He has been convicted of 5 prior crimes. He has 0 juvenile felony charges and 0 juvenile misdemeanor charges on his record.","Possession of a controlled substance","possession of a criminalized narcotic or pharmacological drug",1
20,5877,2,0,35,0,1,8,129,1,9,0,"The defendant is a 35-year-old male. He has been charged with driving with a revoked license. This crime is classified as a felony. He has been convicted of 8 prior crimes. He has 0 juvenile felony charges and 1 juvenile misdemeanor charges on his record.","Driving with a revoked license","nan",0
20,3236,2,0,29,0,0,12,306,1,10,1,"The defendant is a 29-year-old male. He has been charged with possession of cocaine. This crime is classified as a felony. He has been convicted of 12 prior crimes. He has 0 juvenile felony charges and 0 juvenile misdemeanor charges on his record.","Possession of cocaine","nan",1
20,9165,2,0,26,0,0,0,190,1,9,0,"The defendant is a 26-year-old male. He has been charged with grand theft. This crime is classified as a felony. He has been convicted of 0 prior crimes. He has 0 juvenile felony charges and 0 juvenile misdemeanor charges on his record.","Grand theft","the unlawful taking of property worth more than $300",0
20,6391,2,0,24,0,0,2,402,0,8,1,"The defendant is a 24-year-old male. He has been charged with trespassing. This crime is classified as a misdemeanor. He has been convicted of 2 prior crimes. He has 0 juvenile felony charges and 0 juvenile misdemeanor charges on his record.","Trespassing","willfully entering or remaining on some form of real property without authorization, license, or invitation",1
20,4553,3,0,34,0,0,2,239,0,3,0,"The defendant is a 34-year-old male. He has been charged with operating a vehicle without a valid drivers license. This crime is classified as a misdemeanor. He has been convicted of 2 prior crimes. He has 0 juvenile felony charges and 0 juvenile misdemeanor charges on his record.","Operating a vehicle without a valid drivers license","nan",0
20,6788,2,0,61,0,0,12,170,1,3,0,"The defendant is a 61-year-old male. He has been charged with battery. This crime is classified as a felony. He has been convicted of 12 prior crimes. He has 0 juvenile felony charges and 0 juvenile misdemeanor charges on his record.","Battery","intentionally causing bodily harm to another person without a weapon",0
20,5997,1,0,24,0,0,1,15,1,6,0,"The defendant is a 24-year-old male. He has been charged with assault with a deadly weapon. This crime is classified as a felony. He has been convicted of 1 prior crime. He has 0 juvenile felony charges and 0 juvenile misdemeanor charge on his record.","Assault with a deadly weapon","an intentional and unlawful threat against another person with a deadly weapon, or while in the commission of a felony, which creates a reasonable fear that violence or harm is imminent",0
20,10068,1,0,22,0,0,0,190,1,4,0,"The defendant is a 22-year-old male. He has been charged with grand theft. This crime is classified as a felony. He has been convicted of 0 prior crimes. He has 0 juvenile felony charges and 0 juvenile misdemeanor charges on his record.","Grand theft","the unlawful taking of property worth more than $300",0
20,8876,2,0,29,0,0,7,61,1,3,0,"The defendant is a 29-year-old male. He has been charged with burglary. This crime is classified as a felony. He has been convicted of 7 prior crimes. He has 0 juvenile felony charges and 0 juvenile misdemeanor charges on his record.","Burglary","unlawfully entering a dwelling or structure or remaining in a dwelling or structure after permission to remain has been withdrawn, with the intent to commit a crime inside",0
20,2507,2,0,28,0,0,5,283,0,6,0,"The defendant is a 28-year-old male. He has been charged with possession of cannabis/marijuana. This crime is classified as a misdemeanor. He has been convicted of 5 prior crimes. He has 0 juvenile felony charges and 0 juvenile misdemeanor charges on his record.","Possession of cannabis/marijuana","nan",0
20,9473,2,0,38,0,0,14,190,1,7,0,"The defendant is a 38-year-old male. He has been charged with grand theft. This crime is classified as a felony. He has been convicted of 14 prior crimes. He has 0 juvenile felony charges and 0 juvenile misdemeanor charges on his record.","Grand theft","the unlawful taking of property worth more than $300",0
20,2934,2,0,25,0,0,1,64,1,3,1,"The defendant is a 25-year-old male. He has been charged with burglary. This crime is classified as a felony. He has been convicted of 1 prior crime. He has 0 juvenile felony charges and 0 juvenile misdemeanor charge on his record.","Burglary","unlawfully entering a dwelling or structure or remaining in a dwelling or structure after permission to remain has been withdrawn, with the intent to commit a crime inside",1
20,3679,1,1,47,0,0,0,326,0,3,1,"The defendant is a 47-year-old female. She has been charged with prostitution. This crime is classified as a misdemeanor. She has been convicted of 0 prior crimes. She has 0 juvenile felony charges and 0 juvenile misdemeanor charges on her record.","Prostitution","engaging in sex for money",1
20,1670,2,0,23,0,0,1,404,1,6,1,"The defendant is a 23-year-old male. He has been charged with fraud. This crime is classified as a felony. He has been convicted of 1 prior crime. He has 0 juvenile felony charges and 0 juvenile misdemeanor charge on his record.","Fraud","wrongful or criminal deception intended to result in financial or personal gain",1
20,5297,2,1,30,0,0,15,45,0,8,1,"The defendant is a 30-year-old female. She has been charged with battery. This crime is classified as a misdemeanor. She has been convicted of 15 prior crimes. She has 0 juvenile felony charges and 0 juvenile misdemeanor charges on her record.","Battery","intentionally causing bodily harm to another person without a weapon",1
20,1216,1,0,28,0,0,2,246,1,6,0,"The defendant is a 28-year-old male. He has been charged with possession of cannabis/marijuana. This crime is classified as a felony. He has been convicted of 2 prior crimes. He has 0 juvenile felony charges and 0 juvenile misdemeanor charges on his record.","Possession of cannabis/marijuana","nan",0
20,10394,2,0,30,0,0,0,45,0,1,0,"The defendant is a 30-year-old male. He has been charged with battery. This crime is classified as a misdemeanor. He has been convicted of 0 prior crimes. He has 0 juvenile felony charges and 0 juvenile misdemeanor charges on his record.","Battery","intentionally causing bodily harm to another person without a weapon",0
20,5001,2,0,23,0,0,0,45,0,2,1,"The defendant is a 23-year-old male. He has been charged with battery. This crime is classified as a misdemeanor. He has been convicted of 0 prior crimes. He has 0 juvenile felony charges and 0 juvenile misdemeanor charges on his record.","Battery","intentionally causing bodily harm to another person without a weapon",1
20,7923,1,0,68,0,0,7,15,1,7,1,"The defendant is a 68-year-old male. He has been charged with assault with a deadly weapon. This crime is classified as a felony. He has been convicted of 7 prior crimes. He has 0 juvenile felony charges and 0 juvenile misdemeanor charges on his record.","Assault with a deadly weapon","an intentional and unlawful threat against another person with a deadly weapon, or while in the commission of a felony, which creates a reasonable fear that violence or harm is imminent",1
20,7722,2,1,23,0,0,3,186,1,9,1,"The defendant is a 23-year-old female. She has been charged with grand theft. This crime is classified as a felony. She has been convicted of 3 prior crimes. She has 0 juvenile felony charges and 0 juvenile misdemeanor charges on her record.","Grand theft","the unlawful taking of property worth more than $300",1
20,7153,2,0,21,0,0,0,45,0,4,0,"The defendant is a 21-year-old male. He has been charged with battery. This crime is classified as a misdemeanor. He has been convicted of 0 prior crimes. He has 0 juvenile felony charges and 0 juvenile misdemeanor charges on his record.","Battery","intentionally causing bodily harm to another person without a weapon",0
20,10720,2,0,22,0,0,1,45,0,6,1,"The defendant is a 22-year-old male. He has been charged with battery. This crime is classified as a misdemeanor. He has been convicted of 1 prior crime. He has 0 juvenile felony charges and 0 juvenile misdemeanor charge on his record.","Battery","intentionally causing bodily harm to another person without a weapon",1
20,7975,1,0,23,8,2,11,303,1,10,1,"The defendant is a 23-year-old male. He has been charged with possession of cannabis/marijuana. This crime is classified as a felony. He has been convicted of 11 prior crimes. He has 8 juvenile felony charges and 2 juvenile misdemeanor charges on his record.","Possession of cannabis/marijuana","nan",1
20,7945,1,0,26,0,0,2,313,1,2,0,"The defendant is a 26-year-old male. He has been charged with possession of a controlled substance. This crime is classified as a felony. He has been convicted of 2 prior crimes. He has 0 juvenile felony charges and 0 juvenile misdemeanor charges on his record.","Possession of a controlled substance","possession of a criminalized narcotic or pharmacological drug",0
20,4536,1,1,44,0,0,1,190,1,1,0,"The defendant is a 44-year-old female. She has been charged with grand theft. This crime is classified as a felony. She has been convicted of 1 prior crime. She has 0 juvenile felony charges and 0 juvenile misdemeanor charge on her record.","Grand theft","the unlawful taking of property worth more than $300",0
